Datum;Relatie nr_;Tijd;Lgstk aantal stickers;Relatie collicode;Beladings aantallen;Product omschrijving 1;Transactieid;Opmerking5;Entry
2023-07-18 00:00:00.000;K510032;1754-01-01 08:41:29.823;1;034-NEU-ULM;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803275
2023-07-18 00:00:00.000;K510035;1754-01-01 08:41:29.840;1;037-SCHWAEBISC;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803276
2023-07-18 00:00:00.000;K510038;1754-01-01 08:41:29.840;1;040-HANAU;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803277
2023-07-18 00:00:00.000;K510044;1754-01-01 08:41:29.840;1;046-SINGEN;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803278
2023-07-18 00:00:00.000;K510047;1754-01-01 08:41:29.840;1;049-ALBSTADT;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803279
2023-07-18 00:00:00.000;K510048;1754-01-01 08:41:29.840;1;050-BROCKWITZ;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803280
2023-07-18 00:00:00.000;K510053;1754-01-01 08:41:29.857;1;055-PASSAU;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803281
2023-07-18 00:00:00.000;K510060;1754-01-01 08:41:29.857;1;062-LAHR;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803282
2023-07-18 00:00:00.000;K510065;1754-01-01 08:41:29.857;1;067-WOLFRATSHA;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803283
2023-07-18 00:00:00.000;K510066;1754-01-01 08:41:29.857;1;068-FRIEDRICHS;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803284
2023-07-18 00:00:00.000;K510068;1754-01-01 08:41:29.857;1;070-MUENCH. IV;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803285
2023-07-18 00:00:00.000;K510077;1754-01-01 08:41:29.857;1;083-NUERNB II;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803286
2023-07-18 00:00:00.000;K510079;1754-01-01 08:41:29.870;1;085-DIETZENBAC;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803287
2023-07-18 00:00:00.000;K510080;1754-01-01 08:41:29.870;1;086-AUGSB III;2x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803288
2023-07-18 00:00:00.000;K510089;1754-01-01 08:41:29.870;1;095-BAMBERG;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803289
2023-07-18 00:00:00.000;K550185;1754-01-01 08:41:29.870;1;102-FILDERSTADT;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803290
2023-07-18 00:00:00.000;K510097;1754-01-01 08:41:29.870;1;107-HAMBURG I;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803291
2023-07-18 00:00:00.000;K510098;1754-01-01 08:41:29.887;1;108-HAMBURG II;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803292
2023-07-18 00:00:00.000;K510099;1754-01-01 08:41:29.887;1;109-FRECHEN;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803293
2023-07-18 00:00:00.000;K550218;1754-01-01 08:41:29.887;1;113-CHEMNITZ;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803294
2023-07-18 00:00:00.000;K550211;1754-01-01 08:41:29.887;1;114-ERFURT;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803295
2023-07-18 00:00:00.000;K550212;1754-01-01 08:41:29.887;1;122-DUESSELDOR;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803296
2023-07-18 00:00:00.000;K550219;1754-01-01 08:41:29.887;1;123-MONTABAUR;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803297
2023-07-18 00:00:00.000;K550184;1754-01-01 08:41:29.903;1;126-WAIBLINGEN;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803298
2023-07-18 00:00:00.000;K550120;1754-01-01 08:41:29.903;1;128-KARLSBAD;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803299
2023-07-18 00:00:00.000;K550173;1754-01-01 08:41:29.903;1;131-HALLE-PEISS;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803300
2023-07-18 00:00:00.000;K550220;1754-01-01 08:41:29.903;1;136-BOUS;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803301
2023-07-18 00:00:00.000;K550226;1754-01-01 08:41:29.903;1;137-HOECHSTADT;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803302
2023-07-18 00:00:00.000;K550060;1754-01-01 08:41:29.917;1;141-BIBERACH;1x3;Olea eur. Busch Rude Vase White Wash;DA7E8AA3-908B-4BB5-A274-C4B8A789D980;DI;11803303
2023-07-18 00:00:00.000;K510003;1754-01-01 09:44:57.027;1;005-ST.POELTEN;3x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805353
2023-07-18 00:00:00.000;K550268;1754-01-01 09:44:57.027;1;177-GERASDORF;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805354
2023-07-18 00:00:00.000;K550274;1754-01-01 09:44:57.027;1;178-WIEN AUHOF;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805355
2023-07-18 00:00:00.000;K510010;1754-01-01 09:44:57.043;1;012-WITTEN;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805356
2023-07-18 00:00:00.000;K510029;1754-01-01 09:44:57.043;1;031-PLOCHINGEN;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805357
2023-07-18 00:00:00.000;K510033;1754-01-01 09:44:57.043;1;035-SAARBRUECK;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805358
2023-07-18 00:00:00.000;K510035;1754-01-01 09:44:57.043;1;037-SCHWAEBISC;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805359
2023-07-18 00:00:00.000;K510047;1754-01-01 09:44:57.057;1;049-ALBSTADT;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805360
2023-07-18 00:00:00.000;K510048;1754-01-01 09:44:57.057;1;050-BROCKWITZ;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805361
2023-07-18 00:00:00.000;K510056;1754-01-01 09:44:57.057;1;058-WEIL;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805362
2023-07-18 00:00:00.000;K510066;1754-01-01 09:44:57.057;1;068-FRIEDRICHS;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805363
2023-07-18 00:00:00.000;K510071;1754-01-01 09:44:57.073;1;074-GERMERING;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805364
2023-07-18 00:00:00.000;K510077;1754-01-01 09:44:57.073;1;083-NUERNB II;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805365
2023-07-18 00:00:00.000;K510098;1754-01-01 09:44:57.073;1;108-HAMBURG II;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805366
2023-07-18 00:00:00.000;K510099;1754-01-01 09:44:57.073;1;109-FRECHEN;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805367
2023-07-18 00:00:00.000;K550211;1754-01-01 09:44:57.090;1;114-ERFURT;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805368
2023-07-18 00:00:00.000;K550163;1754-01-01 09:44:57.090;1;129-FRANKFURT;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805369
2023-07-18 00:00:00.000;K550173;1754-01-01 09:44:57.090;1;131-HALLE-PEISS;2x1;Hydrangea pan. Ruby Annabel;E776C7B0-DB61-48F2-9DEC-C5516D2A41EE;DI;11805370
2023-07-18 00:00:00.000;K510011;1754-01-01 10:02:31.693;1;013-BENSHEIM;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805696
2023-07-18 00:00:00.000;K510014;1754-01-01 10:02:31.693;1;016-EICHENZELL;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805697
2023-07-18 00:00:00.000;K510036;1754-01-01 10:02:31.693;1;038-PEISSENBER;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805698
2023-07-18 00:00:00.000;K510059;1754-01-01 10:02:31.710;1;061-NEUWIED;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805699
2023-07-18 00:00:00.000;K510069;1754-01-01 10:02:31.710;1;071-KEMPTEN;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805700
2023-07-18 00:00:00.000;K510083;1754-01-01 10:02:31.710;1;089-MUENCH. II;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805701
2023-07-18 00:00:00.000;K510087;1754-01-01 10:02:31.710;1;093-BOEBLINGEN;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805702
2023-07-18 00:00:00.000;K510094;1754-01-01 10:02:31.710;1;103-KASSEL;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805703
2023-07-18 00:00:00.000;K510095;1754-01-01 10:02:31.727;1;104-DUSSELDORF;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805704
2023-07-18 00:00:00.000;K510101;1754-01-01 10:02:31.727;1;111-LANGENFELD;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805705
2023-07-18 00:00:00.000;K510102;1754-01-01 10:02:31.727;1;112-KAMEN;3x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;WO;11805706
2023-07-18 00:00:00.000;K510081;1754-01-01 10:02:31.727;1;087-AALEN;6x1;Verbena rigida 'Venosa';0A886F89-BF78-4029-953E-C55C645D93D9;DO;11805707
2023-07-18 00:00:00.000;K510001;1754-01-01 14:56:04.077;1;003-WIEN II S;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811838
2023-07-18 00:00:00.000;K550221;1754-01-01 14:56:04.093;1;174-NEUNKIRCHE;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811839
2023-07-18 00:00:00.000;K550268;1754-01-01 14:56:04.093;1;177-GERASDORF;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811840
2023-07-18 00:00:00.000;K550274;1754-01-01 14:56:04.093;1;178-WIEN AUHOF;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811841
2023-07-18 00:00:00.000;K510010;1754-01-01 14:56:04.093;1;012-WITTEN;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811842
2023-07-18 00:00:00.000;K510019;1754-01-01 14:56:04.093;1;021-RASTATT;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811843
2023-07-18 00:00:00.000;K510020;1754-01-01 14:56:04.110;1;022-HALLE;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811844
2023-07-18 00:00:00.000;K510023;1754-01-01 14:56:04.110;1;025-WORMS;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811845
2023-07-18 00:00:00.000;K510024;1754-01-01 14:56:04.110;1;026-HOMBURG;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811846
2023-07-18 00:00:00.000;K510026;1754-01-01 14:56:04.110;1;028-CHEMNITZ-RO;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811847
2023-07-18 00:00:00.000;K510029;1754-01-01 14:56:04.110;1;031-PLOCHINGEN;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811848
2023-07-18 00:00:00.000;K510031;1754-01-01 14:56:04.110;1;033-MEERANE;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811849
2023-07-18 00:00:00.000;K510032;1754-01-01 14:56:04.127;1;034-NEU-ULM;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811850
2023-07-18 00:00:00.000;K510038;1754-01-01 14:56:04.130;1;040-HANAU;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811851
2023-07-18 00:00:00.000;K510042;1754-01-01 14:56:04.130;1;044-KAUFBEUREN;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811852
2023-07-18 00:00:00.000;K510044;1754-01-01 14:56:04.130;1;046-SINGEN;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811853
2023-07-18 00:00:00.000;K510053;1754-01-01 14:56:04.130;1;055-PASSAU;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811854
2023-07-18 00:00:00.000;K510055;1754-01-01 14:56:04.130;1;057-OBERKOTZAU;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811855
2023-07-18 00:00:00.000;K510056;1754-01-01 14:56:04.130;1;058-WEIL;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811856
2023-07-18 00:00:00.000;K510057;1754-01-01 14:56:04.130;1;059-NEUSTADT;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811857
2023-07-18 00:00:00.000;K510060;1754-01-01 14:56:04.147;1;062-LAHR;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811858
2023-07-18 00:00:00.000;K510063;1754-01-01 14:56:04.147;1;065-KOBLENZ;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811859
2023-07-18 00:00:00.000;K510064;1754-01-01 14:56:04.147;1;066-KOENIGSBRU;1x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811860
2023-07-18 00:00:00.000;K510066;1754-01-01 14:56:04.147;1;068-FRIEDRICHS;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811861
2023-07-18 00:00:00.000;K510068;1754-01-01 14:56:04.147;1;070-MUENCH. IV;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811862
2023-07-18 00:00:00.000;K510075;1754-01-01 14:56:04.147;1;080-SENDEN;2x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811863
2023-07-18 00:00:00.000;K510079;1754-01-01 14:56:04.160;1;085-DIETZENBAC;3x6;Heuchera Green Spice;616047D9-495D-4738-847B-C5F8ABAC5E45;DI;11811864
2023-07-18 00:00:00.000;K510024;1754-01-01 09:58:59.167;1;026-HOMBURG;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;DI;11805687
2023-07-18 00:00:00.000;K510033;1754-01-01 09:58:59.167;1;035-SAARBRUECK;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;DI;11805688
2023-07-18 00:00:00.000;K510043;1754-01-01 09:58:59.167;1;045-MARKKLEEBE;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;DI;11805689
2023-07-18 00:00:00.000;K510006;1754-01-01 09:58:59.183;1;008-BRUNN AM G;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;WO;11805690
2023-07-18 00:00:00.000;K510018;1754-01-01 09:58:59.183;1;020-HEIDENHEIM;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;WO;11805691
2023-07-18 00:00:00.000;K510039;1754-01-01 09:58:59.200;1;041-STRAUBING;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;WO;11805692
2023-07-18 00:00:00.000;K510050;1754-01-01 09:58:59.203;1;052-SAUERLACH;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;WO;11805693
2023-07-18 00:00:00.000;K510058;1754-01-01 09:58:59.203;1;060-MANNHEIM;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;WO;11805694
2023-07-18 00:00:00.000;K550056;1754-01-01 09:58:59.203;1;140-HORB;18x1;Lavandula ang. 6-pack;0D0B4252-6761-4C78-A36E-C602A5276B3E;WO;11805695
2023-07-18 00:00:00.000;K500021;1754-01-01 15:28:36.330;1;443-VERSAND;1x1;PHALAE. ART NOUVEAU;57A0489E-62CB-41CF-95A4-C608F93E7A74;DI;11812312
2023-07-18 00:00:00.000;K500021;1754-01-01 15:28:36.330;1;443-VERSAND;1x1;PHALAE. ART NOUVEAU;57A0489E-62CB-41CF-95A4-C608F93E7A74;DI;11812313
2023-07-18 00:00:00.000;K510033;1754-01-01 08:59:29.443;1;035-SAARBRUECK;1x6;Anubias heterophylla;CEC5FF79-8DA1-43AC-AF95-C69B92DE16E4;DI;11804275
2023-07-18 00:00:00.000;K550268;1754-01-01 09:07:58.657;1;177-GERASDORF;1x1;Taxiphyllum spec. Spiky;FE97A380-AFA0-43E0-B6A8-C6A64D434E3A;DI;11804631
2023-07-18 00:00:00.000;K510056;1754-01-01 09:07:58.657;1;058-WEIL;1x1;Taxiphyllum spec. Spiky;FE97A380-AFA0-43E0-B6A8-C6A64D434E3A;DI;11804632
2023-07-18 00:00:00.000;K510011;1754-01-01 09:07:58.673;1;013-BENSHEIM;2x1;Taxiphyllum spec. Spiky;FE97A380-AFA0-43E0-B6A8-C6A64D434E3A;WO;11804633
2023-07-18 00:00:00.000;K510074;1754-01-01 09:07:58.673;1;078-KAISERSLAU;2x1;Taxiphyllum spec. Spiky;FE97A380-AFA0-43E0-B6A8-C6A64D434E3A;WO;11804634
2023-07-18 00:00:00.000;K550275;1754-01-01 09:07:58.673;1;121-NEUNKIRCHE;1x1;Taxiphyllum spec. Spiky;FE97A380-AFA0-43E0-B6A8-C6A64D434E3A;WO;11804635
2023-07-18 00:00:00.000;K550205;1754-01-01 09:07:58.673;1;134-OSNABRUCK;1x1;Taxiphyllum spec. Spiky;FE97A380-AFA0-43E0-B6A8-C6A64D434E3A;WO;11804636
2023-07-18 00:00:00.000;K500021;1754-01-01 16:15:28.733;1;443-VERSAND;2x1;Azalea jap. Orange;B52FC2C5-9B36-4678-B262-C6B63FCB6EB3;DI;11812722
2023-07-18 00:00:00.000;K550075;1754-01-01 08:37:43.047;1;116-WEITERSTADT;1x6;Rotala Orange Juice;B5F39850-3E2E-4F13-B728-C6BDF81D40CD;WO;11803094
2023-07-18 00:00:00.000;K500021;1754-01-01 09:25:14.573;1;443-VERSAND;1x1;DENDROBIUM NOBILEE WEISS 2 TR;4415F5B3-0D36-4FB4-9445-C6EC62D3977C;DI;11804876
2023-07-18 00:00:00.000;K510001;1754-01-01 11:33:17.197;1;003-WIEN II S;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807480
2023-07-18 00:00:00.000;K550268;1754-01-01 11:33:17.197;1;177-GERASDORF;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807481
2023-07-18 00:00:00.000;K550274;1754-01-01 11:33:17.197;1;178-WIEN AUHOF;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807482
2023-07-18 00:00:00.000;K510010;1754-01-01 11:33:17.197;1;012-WITTEN;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807483
2023-07-18 00:00:00.000;K510024;1754-01-01 11:33:17.213;1;026-HOMBURG;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807484
2023-07-18 00:00:00.000;K510026;1754-01-01 11:33:17.213;1;028-CHEMNITZ-RO;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807485
2023-07-18 00:00:00.000;K510029;1754-01-01 11:33:17.213;1;031-PLOCHINGEN;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807486
2023-07-18 00:00:00.000;K510031;1754-01-01 11:33:17.213;1;033-MEERANE;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807487
2023-07-18 00:00:00.000;K510032;1754-01-01 11:33:17.213;1;034-NEU-ULM;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807488
2023-07-18 00:00:00.000;K510033;1754-01-01 11:33:17.230;1;035-SAARBRUECK;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807489
2023-07-18 00:00:00.000;K510034;1754-01-01 11:33:17.230;1;036-SCHWEINFUR;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807490
2023-07-18 00:00:00.000;K510035;1754-01-01 11:33:17.230;1;037-SCHWAEBISC;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807491
2023-07-18 00:00:00.000;K510042;1754-01-01 11:33:17.230;1;044-KAUFBEUREN;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807492
2023-07-18 00:00:00.000;K510043;1754-01-01 11:33:17.230;1;045-MARKKLEEBE;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807493
2023-07-18 00:00:00.000;K510044;1754-01-01 11:33:17.247;1;046-SINGEN;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807494
2023-07-18 00:00:00.000;K510045;1754-01-01 11:33:17.247;1;047-ULLA-NOHRA;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807495
2023-07-18 00:00:00.000;K510046;1754-01-01 11:33:17.247;1;048-NEUOETTING;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807496
2023-07-18 00:00:00.000;K510047;1754-01-01 11:33:17.247;1;049-ALBSTADT;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807497
2023-07-18 00:00:00.000;K510048;1754-01-01 11:33:17.247;1;050-BROCKWITZ;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807498
2023-07-18 00:00:00.000;K510051;1754-01-01 11:33:17.260;1;053-DRESDEN I;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807499
2023-07-18 00:00:00.000;K510053;1754-01-01 11:33:17.260;1;055-PASSAU;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807500
2023-07-18 00:00:00.000;K510060;1754-01-01 11:33:17.260;1;062-LAHR;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807501
2023-07-18 00:00:00.000;K510063;1754-01-01 11:33:17.260;1;065-KOBLENZ;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807502
2023-07-18 00:00:00.000;K510064;1754-01-01 11:33:17.260;1;066-KOENIGSBRU;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807503
2023-07-18 00:00:00.000;K510068;1754-01-01 11:33:17.260;1;070-MUENCH. IV;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807504
2023-07-18 00:00:00.000;K510070;1754-01-01 11:33:17.277;1;073-MUENCH. III;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807505
2023-07-18 00:00:00.000;K510071;1754-01-01 11:33:17.277;1;074-GERMERING;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807506
2023-07-18 00:00:00.000;K510079;1754-01-01 11:33:17.277;1;085-DIETZENBAC;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807507
2023-07-18 00:00:00.000;K510089;1754-01-01 11:33:17.277;1;095-BAMBERG;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807508
2023-07-18 00:00:00.000;K510091;1754-01-01 11:33:17.277;1;097-KARLSRUHE;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807509
2023-07-18 00:00:00.000;K510097;1754-01-01 11:33:17.293;1;107-HAMBURG I;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807510
2023-07-18 00:00:00.000;K510098;1754-01-01 11:33:17.293;1;108-HAMBURG II;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807511
2023-07-18 00:00:00.000;K550218;1754-01-01 11:33:17.293;1;113-CHEMNITZ;2x1;Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807512
2023-07-18 00:00:00.000;K550211;1754-01-01 11:33:17.293;1;114-ERFURT;[1x1];Euonymus alatus;8FE40FB1-1EF7-498A-A954-C750449316E1;DI;11807513
